#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	type	sockettype	class
m@m	\grey;Квестовый Предмет\n\gold;Spinecracker's Sigil	DescDuncraigRules	1	1	2		0	0	0									ring03		thng		-1
mec	Реагент Куба\n\orange;Meditation Candle		1	1	2		0	0	0									invcndl		thng		-1
mp1	Minor Mana Potion	Восстановление Маны +50% на 10 секунд	1	1	2		0	0	0									invmp1		mpot		-1
mp2	Light Mana Potion	Восстановление Маны +75% на 9 секунд	1	1	2		0	0	0									invmp2		mpot		-1
mp3	Mana Potion	Восстановление Маны +100% на 8 секунд	1	1	2		0	0	0									invmp3		mpot		-1
mp4	Greater Mana Potion	Восстановление Маны +125% на 7 секунд	1	1	2		0	0	0									invmp4		mpot		-1
mp5	Super Mana Potion	Восстановление Маны +150% на 6 секунд	1	1	2		0	0	0									invmp5		mpot		-1
mpf	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invbpl		mpot		-1
mpo	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invbps		mpot		-1
mss	Камень Души Мефисто		1	1	2		0	0	0									invmss	23	ques		-1
o@o	\grey;Квестовый Предмет\n\gold;Eyegouger's Sigil	DescDuncraigRules	1	1	2		0	0	0									ring06		thng		-1
ooc	Реагент Куба\n\orange;Зелье Колдовства	\yellow;Рецепт можно использовать с вещью лишь раз\n\grey;Смешайте с Оружием для 40% Шанса Добавить 10% к Урону Заклинаний\n	1	1	2		0	0	0									oil_conjuration		thng		-1
p@p	\grey;Квестовый Предмет\n\gold;Fleshcutter's Sigil	DescDuncraigRules	1	1	2		0	0	0									ring07		thng		-1
pacb	\orange;Home Cherry	\dgrey;НЕ ГОВОРИТЕ НИКОМУ ЧТО ВЫ ТОЛЬКО ЧТО ВИДЕЛИ\nЭТИ ВИШЕНКИ ВЕРНУТ ВАС ДОМОЙ В БЕЗОПАСНОСТИ	1	1	2		0	0	0									cherries		thng		-1
q@q	\grey;Квестовый Предмет\n\gold;Bonehexer's Sigil	DescDuncraigRules	1	1	2		0	0	0									ring09		thng		-1
qbr	Khalim's Brain		1	1	2		0	0	0									invbrnz	17	ques		-1
qey	Khalim's Eye		1	1	2		0	0	0									inveye	17	ques		-1
qhr	Khalim's Heart		1	1	2		0	0	0									invhrt	17	ques		-1
qll	Перо		1	1	2		0	0	0									invquil		body		-1
qu2	\grey;Реагент Куба\n\orange;Arcane Shards (2)	\yellow;Arcane Crystals являются реагентами в мощных рецептах\n\grey;Смешайте с 3 Arcane Shards для Создания Arcane Crystal\n	1	1	2		0	0	0									invfary2		thng		-1
qu3	\grey;Реагент Куба\n\orange;Arcane Shards (3)	\yellow;Arcane Crystals являются реагентами в мощных рецептах\n\grey;Смешайте с 2 Arcane Shards для Создания Arcane Crystal\n	1	1	2		0	0	0									invfary3		thng		-1
qu4	\grey;Реагент Куба\n\orange;Arcane Shards (4)	\yellow;Arcane Crystals являются реагентами в мощных рецептах\n\grey;Смешайте с 1 Arcane Shard для Создания Arcane Crystal\n	1	1	2		0	0	0									invfary4		thng		-1
qul	\grey;Реагент Куба\n\orange;Arcane Shards (1)	\yellow;Arcane Crystals являются реагентами в мощных рецептах\n\grey;Смешайте с 4 Arcane Shards для Создания Arcane Crystal\n	1	1	2		0	0	0									invfary1		thng		-1
qum	\grey;Реагент Куба\n\orange;Arcane Crystal	\yellow;Этот рецепт можно использовать лишь раз на Вещи\n\grey;Смешайте с Редкой/Крафтовой Вещью + Shrine для Улучшения\n\nСмешайте с Ранговой Вещью для Увеличения Ранга\n	1	1	2		0	0	0									gemcontainer		thng		-1
r01	\purple;El Rune		1	1	2		11	0	0									invrEl		rune		-1
r02	\purple;Eld Rune		1	1	2		11	0	0									invrEld		rune		-1
r03	\purple;Tir Rune		1	1	2		13	0	0									invrTir		rune		-1
r04	\purple;Nef Rune		1	1	2		13	0	0									invrNef		rune		-1
r05	\purple;Eth Rune		1	1	2		15	0	0									invrEth		rune		-1
r06	\purple;Ith Rune		1	1	2		15	0	0									invrIth		rune		-1
r07	\purple;Tal Rune		1	1	2		17	0	0									invrTal		rune		-1
r08	\purple;Ral Rune		1	1	2		19	0	0									invrRal		rune		-1
r09	\purple;Ort Rune		1	1	2		21	0	0									invrOrt		rune		-1
r10	\purple;Thul Rune		1	1	2		23	0	0									invrThul		rune		-1
r11	\purple;Amn Rune		1	1	2		25	0	0									invrAmn		rune		-1
r12	\purple;Sol Rune		1	1	2		27	0	0									invrSol		rune		-1
r13	\purple;Shael Rune		1	1	2		29	0	0									invrShae		rune		-1
r14	\purple;Dol Rune		1	1	2		31	0	0									invrDol		rune		-1
r15	\purple;Hel Rune		1	1	2		33	0	0									invrHel		rune		-1
r16	\purple;Io Rune		1	1	2		35	0	0									invrIo		rune		-1
r17	\purple;Lum Rune		1	1	2		37	0	0									invrLum		rune		-1
r18	\purple;Ko Rune		1	1	2		39	0	0									invrKo		rune		-1
r19	\purple;Fal Rune		1	1	2		41	0	0									invrFal		rune		-1
r20	\purple;Lem Rune		1	1	2		43	0	0									invrLem		rune		-1
r21	\purple;Pul Rune		1	1	2		45	0	0									invrPul		rune		-1
r22	\purple;Um Rune		1	1	2		47	0	0									invrUm		rune		-1
r23	\purple;Mal Rune		1	1	2		49	0	0									invrMal		rune		-1
r24	\purple;Ist Rune		1	1	2		51	0	0									invrIst		rune		-1
r25	\purple;Gul Rune		1	1	2		53	0	0									invrGul		rune		-1
r26	\purple;Vex Rune		1	1	2		55	0	0									invrVex		rune		-1
r27	\purple;Ohm Rune		1	1	2		57	0	0									invrOhm		rune		-1
r28	\purple;Lo Rune		1	1	2		59	0	0									invrLo		rune		-1
r29	\purple;Sur Rune		1	1	2		61	0	0									invrSur		rune		-1
r30	\purple;Ber Rune		1	1	2		63	0	0									invrBer		rune		-1
r31	\purple;Jah Rune		1	1	2		65	0	0									invrJo		rune		-1
r32	\purple;Cham Rune		1	1	2		67	0	0									invrCham		rune		-1
r33	\purple;Zod Rune		1	1	2		69	0	0									invrZod		rune		-1
r34	\purple;Sha Rune		1	1	2		72	0	0									r-a-05		rune		-1
r35	\purple;Lah Rune		1	1	2		75	0	0									r-a-06		rune		-1
r36	\purple;Kur Rune		1	1	2		78	0	0									r-a-07		rune		-1
r37	\purple;Ix Rune		1	1	2		81	0	0									r-a-08		rune		-1
r38	\purple;Thur Rune		1	1	2		84	0	0									r-a-09		rune		-1
r39	\purple;Nas Rune		1	1	2		87	0	0									r-a-10		rune		-1
r40	\purple;Ath Rune		1	1	2		90	0	0									r-a-11		rune		-1
r41	\purple;Kra Rune		1	1	2		94	0	0									r-a-12		rune		-1
r42	\purple;Vith Rune		1	1	2		98	0	0									r-a-13		rune		-1
r43	\purple;No Rune		1	1	2		100	0	0									r-a-14		rune		-1
r44	\purple;Yul Rune		1	1	2		100	0	0									r-a-15		rune		-1
r45	\purple;Thai Rune		1	1	2		100	0	0									r-a-16		rune		-1
r46	\purple;Rha Rune		1	1	2		100	0	0									r-a-17		rune		-1
r47	\purple;Xar Rune		1	1	2		100	0	0									r-a-18		rune		-1
r48	\purple;Nih Rune		1	1	2		100	0	0									r-a-01		rune		-1
r49	\purple;Lai Rune		1	1	2		100	0	0									r-a-02		rune		-1
r50	\purple;On Rune		1	1	2		100	0	0									r-a-03		rune		-1
r51	\grey;Great Rune\n\purple;Taha Rune		1	1	2		100	0	0									r-d-02		rune		-1
r52	\grey;Great Rune\n\purple;Ghal Rune		1	1	2		100	0	0									r-d-05		rune		-1
r53	\grey;Great Rune\n\purple;Qor Rune		1	1	2		100	0	0									r-d-11		rune		-1
r54	\grey;Great Rune\n\purple;Krys Rune		1	1	2		100	0	0									r-d-07		rune		-1
r55	\grey;Great Rune\n\purple;Auhe Rune		1	1	2		100	0	0									r-d-04		rune		-1
r56	\grey;Great Rune\n\purple;Sha'ad Rune		1	1	2		100	0	0									r-d-12		rune		-1
r57	\grey;Elemental Rune\n\purple;Fire Rune		1	1	2		100	0	0									fire-rune		xrun		-1
r58	\grey;Elemental Rune\n\purple;Earth Rune		1	1	2		100	0	0									phys-rune		xrun		-1
r59	\grey;Elemental Rune\n\purple;Magic Rune		1	1	2		100	0	0									magic-rune		xrun		-1
r60	\grey;Elemental Rune\n\purple;Poison Rune		1	1	2		100	0	0									pois-rune		xrun		-1
r61	\grey;Elemental Rune\n\purple;Light Rune		1	1	2		100	0	0									ltng-rune		xrun		-1
r62	\grey;Elemental Rune\n\purple;Ice Rune		1	1	2		100	0	0									cold-rune		xrun		-1
r98	\grey;Legendary Rune\n\purple;Kabraxis' Stone		1	1	2		120	0	0									ultra-rune		xrun		-1
r99	\grey;Primal Rune\n\purple;Runestone		1	1	2		0	0	0									BlankRune		thng,esse		-1
r@r	\grey;Квестовый Предмет\n\gold;Ring of the Five	DescDuncraigRules	1	1	2		0	0	0									ring08		kill		-1
rin	Ring		1	1	2		0	0	0									invrin		ring		-1
ripx	\dgrey;Wings of the Departed	\yellow;Покойся с Миром\n\orange;1951 - 2017\nПамяти Michael Exchange\n\n\grey;Нажмите ПКМ чтобы отдать Дань Уважения	1	1	2		0	0	0									DepartedWing		hpot		-1
rpl	FLYING POLAR BUFFALO ERROR		1	1	2	1	0	0	0									invrpl		hpot		-1
rps	FLYING POLAR BUFFALO ERROR		1	1	2	1	0	0	0									invrps		hpot		-1
rvl	Full Rejuvenation Potion	Большое!	1	1	2		0	0	0									invvpl		rpot		-1
rvs	Rejuvenation Potion	Восстанавливает Жизнь и Ману за 8 секунд	1	1	2		0	0	0									invvps		rpot		-1
s@s	Assur's Bane		1	1	2		0	0	0									ring08		kill		-1
sath	\grey;Квестовый Предмет\n\gold;Askari Call	\grey;Локация: Island of Skartara (Алтарь)\n\orange;Призывает Athulua, the Amazonian Goddess	1	1	2		120	0	0									invblackscroll		thng		-1
sbag	\gold;Angel Bag	\grey;Смешайте 6 Angel Bag-ов для создания Six Angel Bag\n\nРеагент Куба	1	2	2		0	0	0									angelbag2		thng		-1
scz	Скальп		1	1	2		0	0	0									invscp		body		-1
senn	Ennead Challenge\n\orange;Scroll of Kurast	Смешайте Классовый Талисман с Драгоценным Камнем для Добавления Бонуса\n\yellow;Награда\n\n\grey;Добудьте ваш Классовый Талисман на уровне 80 или меньшем\n\yellow;Испытание\n\n\grey;Кураст 3000 Д.А. (Джунгли Тораджи - Доки Кураста)\n\yellow;Местонах.\n\n\grey;Ненависть\n\yellow;Сложность\n	1	1	2		0	0	0									ChallengeScroll		thng		-1
skc	\purple;Chipped Skull		1	1	2		1	0	0									invskc		gemz,gem0		-1
skf	\purple;Flawed Skull		1	1	2		5	0	0									invskf		gemz,gem1		-1
skl	\purple;Flawless Skull		1	1	2		15	0	0									invskl		gemz,gem3		-1
sku	\purple;Skull		1	1	2		12	0	0									invsku		gemz,gem2		-1
skz	\purple;Perfect Skull		1	1	2		18	0	0									invskz		gemz,gem4		-1
slc1	Level Challenge I\n\orange;Scroll of Athulua	У вас всего 30 секунд!\nСмешайте Янтарь с Призмой Стихий для Добавления Бонуса\n\yellow;Награда\n\n\grey;Найдите и Уничтожьте 3-х Жриц на уровне 50 или меньшем\n\yellow;Испытание\n\n\grey;Тран Атулуа (Остров Скартары - Залы Мертвых)\n\yellow;Местонахождение\n\n\grey;Ненависть\n\yellow;Сложность\n	1	1	2		0	0	0									ChallengeScroll		thng		-1
