#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	strBonus	dexBonus	type	sockettype	class
s016	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vasily's Shepherd Moon	1	1	2		0	0	0									itsababybox				loot		-1
s017	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Zerae's Holy Wrath	1	1	2		0	0	0									itsababybox				loot		-1
s018	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Zerae's Redemption	1	1	2		0	0	0									itsababybox				loot		-1
s019	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Zerae's Refinement	1	1	2		0	0	0									itsababybox				loot		-1
s020	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Zerae's Vindication	1	1	2		0	0	0									itsababybox				loot		-1
s021	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Tracker's Effigy	1	1	2		0	0	0									itsababybox				loot		-1
s022	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Tracker's Runeward	1	1	2		0	0	0									itsababybox				loot		-1
s023	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Tracker's Stealth	1	1	2		0	0	0									itsababybox				loot		-1
s024	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Tracker's Strike	1	1	2		0	0	0									itsababybox				loot		-1
s025	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Serpent's Coil	1	1	2		0	0	0									itsababybox				loot		-1
s026	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Serpent's Fangs	1	1	2		0	0	0									itsababybox				loot		-1
s027	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Serpent's Tail	1	1	2		0	0	0									itsababybox				loot		-1
s028	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Serpent's Tongue	1	1	2		0	0	0									itsababybox				loot		-1
s029	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Dead Lens	1	1	2		0	0	0									itsababybox				loot		-1
s030	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Hypersurface	1	1	2		0	0	0									itsababybox				loot		-1
s031	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Killing Vector	1	1	2		0	0	0									itsababybox				loot		-1
s032	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Quantum Bevel	1	1	2		0	0	0									itsababybox				loot		-1
s033	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vizjun's Engine	1	1	2		0	0	0									itsababybox				loot		-1
s034	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vizjun's Foresight	1	1	2		0	0	0									itsababybox				loot		-1
s035	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vizjun's Monitor	1	1	2		0	0	0									itsababybox				loot		-1
s036	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vizjun's Science	1	1	2		0	0	0									itsababybox				loot		-1
s037	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Witchhunter's Crucifix	1	1	2		0	0	0									itsababybox				loot		-1
s038	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Witchhunter's Faith	1	1	2		0	0	0									itsababybox				loot		-1
s039	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Witchhunter's Hood	1	1	2		0	0	0									itsababybox				loot		-1
s040	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Witchhunter's Ire	1	1	2		0	0	0									itsababybox				loot		-1
s041	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Hunter's Camouflage	1	1	2		0	0	0									itsababybox				loot		-1
s042	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Hunter's Claw Fist	1	1	2		0	0	0									itsababybox				loot		-1
s043	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Hunter's Skin	1	1	2		0	0	0									itsababybox				loot		-1
s044	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Hunter's Trackless Step	1	1	2		0	0	0									itsababybox				loot		-1
s045	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Bear's Warding	1	1	2		0	0	0									itsababybox				loot		-1
s046	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Snake's Battle Chant	1	1	2		0	0	0									itsababybox				loot		-1
s047	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	The Coming Storm	1	1	2		0	0	0									itsababybox				loot		-1
s048	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Wolf's Fang	1	1	2		0	0	0									itsababybox				loot		-1
s049	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Avalanche	1	1	2		0	0	0									itsababybox				loot		-1
s050	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Eruption	1	1	2		0	0	0									itsababybox				loot		-1
s051	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Ravine	1	1	2		0	0	0									itsababybox				loot		-1
s052	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Snowstorm	1	1	2		0	0	0									itsababybox				loot		-1
s053	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Destiny	1	1	2		0	0	0									itsababybox				loot		-1
s054	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Sacred Charge	1	1	2		0	0	0									itsababybox				loot		-1
s055	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	The Guardian	1	1	2		0	0	0									itsababybox				loot		-1
s056	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	The Protector	1	1	2		0	0	0									itsababybox				loot		-1
s057	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Ancient Bronze	1	1	2		0	0	0									itsababybox				loot		-1
s058	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Grey Ranger	1	1	2		0	0	0									itsababybox				loot		-1
s059	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Steppe Sleeper	1	1	2		0	0	0									itsababybox				loot		-1
s060	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vale Hunter	1	1	2		0	0	0									itsababybox				loot		-1
s061	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Marchosias' Anger	1	1	2		0	0	0									itsababybox				loot		-1
s062	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Marchosias' Evil Grin	1	1	2		0	0	0									itsababybox				loot		-1
s063	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Marchosias' Hatred	1	1	2		0	0	0									itsababybox				loot		-1
s064	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Marchosias' Might	1	1	2		0	0	0									itsababybox				loot		-1
s065	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Nature's Embrace	1	1	2		0	0	0									itsababybox				loot		-1
s066	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Nature's Vigil	1	1	2		0	0	0									itsababybox				loot		-1
s067	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Nature's Will	1	1	2		0	0	0									itsababybox				loot		-1
s068	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Nature's Wrath	1	1	2		0	0	0									itsababybox				loot		-1
s069	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Scosglen's History	1	1	2		0	0	0									itsababybox				loot		-1
s070	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Scosglen's Legends	1	1	2		0	0	0									itsababybox				loot		-1
s071	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Scosglen's Myths	1	1	2		0	0	0									itsababybox				loot		-1
s072	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Scosglen's Tales	1	1	2		0	0	0									itsababybox				loot		-1
s073	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Lone Wolf's Claws	1	1	2		0	0	0									itsababybox				loot		-1
s074	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Lone Wolf's Fur	1	1	2		0	0	0									itsababybox				loot		-1
s075	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Lone Wolf's Maul	1	1	2		0	0	0									itsababybox				loot		-1
s076	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Lone Wolf's Track	1	1	2		0	0	0									itsababybox				loot		-1
s077	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Emerald Cloud	1	1	2		0	0	0									itsababybox				loot		-1
s078	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Emerald Earth	1	1	2		0	0	0									itsababybox				loot		-1
s079	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Emerald Flower	1	1	2		0	0	0									itsababybox				loot		-1
s080	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Emerald Sky	1	1	2		0	0	0									itsababybox				loot		-1
s081	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Thorn	1	1	2		0	0	0									itsababybox				loot		-1
s082	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Shell	1	1	2		0	0	0									itsababybox				loot		-1
s083	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Breath	1	1	2		0	0	0									itsababybox				loot		-1
s084	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Branches	1	1	2		0	0	0									itsababybox				loot		-1
s085	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Achilios' Eagle Eye	1	1	2		0	0	0									itsababybox				loot		-1
s086	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Achilios' Refuge	1	1	2		0	0	0									itsababybox				loot		-1
s087	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Achilios' Sledgehammer	1	1	2		0	0	0									itsababybox				loot		-1
s088	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Achilios' Stealth	1	1	2		0	0	0									itsababybox				loot		-1
s089	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	The Dragon Grave	1	1	2		0	0	0									itsababybox				loot		-1
s090	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Giyua's Sacrum	1	1	2		0	0	0									itsababybox				loot		-1
s091	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Femur of the Prophet	1	1	2		0	0	0									itsababybox				loot		-1
s092	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	The Trickster	1	1	2		0	0	0									itsababybox				loot		-1
s093	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Rathma's Chase	1	1	2		0	0	0									itsababybox				loot		-1
s094	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Rathma's Death Gaze	1	1	2		0	0	0									itsababybox				loot		-1
