Missile	Id	* Laz / status	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoMultiShot	Holy	*Laz / Slow	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
mythaleffecttile	2360	this does damage	1		1	21																																																18	18			10		2		255	0	0	1	0	2	null	1024	2	16					3			1		1							1										1		1	1			1					Mythal	4		8																																					16																						0
mythalgraphicalfield	2361	graphical only	1	30	1																																					4	increment											0	0			1				255	255	255	1	0	2	null	1024	2	16					6			1									1					1	1		1																8																																					1																		mythalsparkles				0
mythalsparkles	2362	graphical only	20		16					14	frames	4	frequency									14	frames	4	frequency																													24	24			14		2		255	64	0	0	0	0	Sparklez1	1024	16	16								1		1							1										1			1			1					Mythal	4		8																																					1																						0
mythalactualeffect	2363	actual damage	19		15	29				5	frequency	17	1/64 direction delta									5	frequency of damage spawn	19	increment									1	increment																							90	25			255	255	255	1	0	2	null	1024	2	16					3							1	1				3								1								2					Mythal	4		8																																					1								mythaleffectnova			mythalendnova							mythalendnova				0
scosglen2idol2	2364		1	30	1	29																												1	increment							1	increment															1				255	255	255	1	0	2	null	1024	2	16					3			1		1							1					1					1		1	1			1						4		8																																					1							shamanexp				scosglen2exploding							scosglen2exploding				0
scosglen2exploding	2365		19	10	1		7															1	frequency	19	increment																									90	stun length			24	24		-1000	13		2	1	255	0	0	0	0	1	expansion\MoltenFragmentD	1024	16	16					3			1		1						-40	1				1						1		1	1		100	1					Idol2Scosglen	4		8																																				48	16			idol_boom	sorceress_fireball_impact_1		idol2hit									scosnova							0
scosglen2idol	2366		1	30	1	29																												64	delay							64	delay															1				255	255	255	0	0	0	null	1024	37	16																	1					1											1																																													32											scosglen2creator							scosglen2creator				0
scosglen2creator	2367		1	44	1	36																																																20	20			2				255	255	255	0	0	0	null	1024	8	8						1		1		1							1			1		1							1	1			1																																													32											scosglen2idol2							scosglen2idol2				0
scosglen2spawnmissile	2368		19	44	15	36				100	frequency	1	1/64 direction delta									100	frequency	1	1/64 direction delta																																	2				255	255	255	0	0	1	null	1024	8	16					6	1		1		1						-20	1					1							1	1			1					Idol2Scosglen																																								32			sorceress_fireball_1					scosglen2idolcast			scosglen2idolnovacenter				scosglen2idolcast			scosglen2idolnovacenter				0
scosnova	2369		1		1																																																					8		2		255	64	0	0	0	0	Sparklez2	1024	16	32					3			1		1		1	5				1					1					1		1	1			1					Mon Energy Beam	4		8																																				64	16			impact_fire_layer_1																			0
ravenstorm	2370		1	51	1	45																												4	bolts	1	random path					4	bolts	1	random path													1				255	255	255	1	0	2	null	1024	2	16					3	1		1		1							1					1					1		1	1											8		128																																		6	32											ravenstormbolt							ravenstormbolt				0
ravenstormbolt	2371		19		1																	99	frequency	0	increment																													16	16			20	1	3	4	81	81	255	1	0	1	CarrionHawk	1024	12	16					3			1		1		1	3				1										1		1	1			1					Ravenstorm	4		8																																					16			ravenfrost	impact_cold_1			iceexplode								ravenstormgfxmissile							0
ravenstormgfxmissile	2372		1	30	1	29																												2	increment							2	increment															1				255	255	255	1	0	2	null	1024	2	16					3			1		1							1					1					1		1	1			1						4		8																																					1											ravenstormgfxhitter							ravenstormgfxhitter				0
ravenstormgfxhitter	2373		20	10	16					24	frames	4	frequency									24	frames	4	frequency																													20	20		-1000	12				81	81	255	0	0	1	expansion\hurricane_swoosh	1024	11	16					3			1		1						-40	1										1				1		1						4		8																																					16			druid_arcticblast	impact_cold_1			iceexplode															0
newhexgraphical	2374	graphical only	19		1																	10	frequency of nova spawn	19	increment																																	68		3		0	255	64	1	0	1	gore20	1024	20	16					3			1		1							3								1								1						4		8																																					1			serpentdemon_attack_1												newhexgraphicalfield							0
newhexgraphicalfield	2375	graphical only	1	30	1																																					8	increment											0	0			1				255	255	255	1	0	2	null	1024	2	16					6			1									1					1	1		1																8																																					1																		newhexsparkles				0
newhexsparkles	2376	graphical only	20		16					7	frames	2	frequency									7	frames	2	frequency																													20	20		-1000	12				255	255	255	0	0	0	PoisonSparks	1024	31	64								1		1						20	1										1			1			1						4		8																																					1																						0
newhexactualeffect	2377	curse and damage	1		15					5	frequency	17	1/64 direction delta																																													75				255	255	255	1	0	2	null	1024	2	16					3												3								1								1					Miasma	4		8																																					1								newhexdelay														0
newhexdelay	2378	curse and damage	1		1	29																												8	increment																							1				255	255	255	1	0	2	null	1024	2	16																	1								1								1						4		8																																					1											newhexdamagenova											0
newhexdamagenova	2379	curse and damage	1		1	21																																																20	20		-1000	12				255	255	255	1	0	2	null	1024	2	16					3			1		1							3										1		1	1			1					Miasma	4		8																																					16																						0
newabysscenter	2380	both	19		15					999	damage aoe refresh frequency	0	increment									999	graphics pulse refresh freq	0	increment																																	75		8	4	81	81	255	1	0	1	IceOrb	1024	16	16								1		1							1					1					1		1	1			1						4		8																																					1			druid_twister					newabyssdelay							newabyssdelay							0
newabyssdelay	2381	both	1	30	1	29																												1	increment							1	increment															1				255	255	255	1	0	2	null	1024	2	16					3			1		1							1					1					1		1	1			1						4		8																																					1			druid_shockwave								newabyssdamagemover							newabyssdamagemover				0
newabyssdamagemover	2382	both	1	44	1	36																																																24	24			5				255	255	255	1	0	2	null	1024	2	16					6			1									1					1	1		1																8																																					1											newabyssdamagebolt							newabyssdamagebolt				0
newabyssdamagebolt	2383	both	1		1																																																					70		2		255	64	0	0	0	0	ColdFuse	1024	12	32		1	9	10	3			1		1							3					1			1		1		1	1			1					Abyss	4		8																																					32				sorceress_iceblast_impact_1			iceexplode															0
firedancecenter	2384	both	19		15					10	pulse freq	1	increment									999	graphics pulse refresh freq	1	increment																																	758		8	2	255	178	64	1	0	1	Bonfire	1024	20	16								1		1							1					1			1		1		1	1			1						4		8																																					1			fire_burn_burn				firedanceblamf	firedancedelay							firedancedelay							0
firedancedelay	2385	both	1	30	1	29																												1	increment							1	increment															1				255	255	255	1	0	2	null	1024	2	16					3			1		1							1					1			1		1		1	1			1						4		8																																					1											firedancenova							firedancemover				0
firedancenova	2386	damage	1		1	18																																																32	32			8	1			255	255	255	0	0	2	null	1024	2	16					3		1										3																1					Firedance																																								16																						0
firedancemover	2387	visual	1	44	1	36																																																32	32			8	1	2		255	178	64	0	0	2	null	1024	2	16					3		1	1		1							3					1											1																																													16							firedancecirclefire											sparkle				0
firedancecirclefire	2388	visual	5		1																																																					750		2	2	255	178	64	0	0	1	TinyLittleFlame	1024	22	16					3						1					40	1										1						1																																												32	1			object_fire_loop_magic																			0
firedanceblamf	2389	visual	1		1																																																					13		4		255	178	64	0	0	0	Blamf	1024	13	16																							1		1								1																																													1																						0
drainingcrystalcontrol	2390	both	19		15					15	pulse freq	1	increment									15	graphics pulse refresh freq	0	increment																																	74		6	4	255	32	255	1	0	1	Expansion\wstonechips2	1024	33	16								1		1							1								1		1		1	1			1						4		8																																					1			idol_boom	crystaldrain			dopplezonexplode	drainingcrystaldelay							drainingcrystaldelay							0
drainingcrystaldelay	2391	both	1	30	1	29																												1	increment							1	increment															1				255	255	255	1	0	2	null	1024	2	16					3		1	1		1							1					1			1		1		1	1			1						4		8																																					1											drainingcrystalnova							drainingcrystalnova				0
drainingcrystalnova	2392	graphical only	20		16	21				8	frames	4	frequency									8	frames	4	frequency																													24	24			8		2		255	32	255	0	0	0	Sparklez2	1024	16	32					3			1		1		1	3				1					1											1					Draining Crystal	4		8																																					16			sorceress_firebolt_1	nova_lifesteal																		0
malewitch	2393		7	13	7	10				5	Retarget Frame	15	retarget radius									5	Retarget Frame																															6	6			255		4		255	0	0	1	0	1	extra\CurseMissle	1024	8	16					3	1				1							1					1					1		1	1		100	1					Male Witch Punisher	4		8																																					16			sorceress_nova	nova_lifesteal			dopplezonexplode															0
crystal2bolt	2394		19		1	21																1	frequency	0	increment																													32	32			40		4	4	255	0	128	1	0	1	Expansion\wstonechips3	1024	25	16					3			1		1		1	3				1										1		1	1			1					Draining Crystal	4		8																																					16			tentaclehead_missile_1	crystaldrain			teethexplodered								scosnova							0
