name	*name	*type	* status	szFlavorText	code	alternategfx	namestr	type	type2	compactsave	version	level	levelreq	rarity	spawnable	minac	maxac	speed	nodurability	cost	gamble cost	auto prefix	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	*eol
Beta Trinket 5		Beta	Experience		bt01	elx	bt01	poti		1	100	1	666	1	1			0	1	500000			16	1	1	0	0	0	flpeye	newsignet1			0	xxx			1	0	skeleton_cast_poison	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1	3					experience	25000					1	DescBeta01		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx			1	1		0
Beta Trinket 6		Beta	SU create		bt05	elx	bt05	poti		1	100	1	666	1	1			0	1	1000000			16	1	1	0	0	0	flpeye	newsignet5			0	xxx			0	0	skeleton_cast_poison	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescBeta05		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx			1	1		0
Beta Showdown		Beta	Charm		bt99	rda	bt99	grtz		0	100	0	666	1	1			0	1				16	1	1	0	0	0	flpsple	invsple			0	xxx			0	0	item_herb	12	item_herb	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	2	1	xxx	xxx						0
Depleted Riftstone 1		Quest: Dimensional Labyrinth			dr01	rsc	dr01	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX00		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 2		Quest: Dimensional Labyrinth			dr02	rsc	dr02	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX01		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 3		Quest: Dimensional Labyrinth			dr03	rsc	dr03	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX01		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 4		Quest: Dimensional Labyrinth			dr04	rsc	dr04	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX01		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 5		Quest: Dimensional Labyrinth			dr05	rsc	dr05	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX01		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 6		Quest: Dimensional Labyrinth			dr06	rsc	dr06	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX06		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 7		Quest: Dimensional Labyrinth			dr07	rsc	dr07	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX06		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 8		Quest: Dimensional Labyrinth			dr08	rsc	dr08	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX06		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 9		Quest: Dimensional Labyrinth			dr09	rsc	dr09	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX06		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 10		Quest: Dimensional Labyrinth			dr10	rsc	dr10	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX06		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 11		Quest: Dimensional Labyrinth			dr11	rsc	dr11	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX11		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 12		Quest: Dimensional Labyrinth			dr12	rsc	dr12	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX11		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 13		Quest: Dimensional Labyrinth			dr13	rsc	dr13	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX11		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 14		Quest: Dimensional Labyrinth			dr14	rsc	dr14	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX11		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Depleted Riftstone 15		Quest: Dimensional Labyrinth			dr15	rsc	dr15	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	DepletedRunestone			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	drX11		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 1		Quest: Dimensional Labyrinth			ir01	rsc	cr01	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX01		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 2		Quest: Dimensional Labyrinth			ir02	rsc	cr02	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX02		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 3		Quest: Dimensional Labyrinth			ir03	rsc	cr03	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX03		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 4		Quest: Dimensional Labyrinth			ir04	rsc	cr04	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX04		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 5		Quest: Dimensional Labyrinth			ir05	rsc	cr05	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX05		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 6		Quest: Dimensional Labyrinth			ir06	rsc	cr06	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX06		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 7		Quest: Dimensional Labyrinth			ir07	rsc	cr07	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX07		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 8		Quest: Dimensional Labyrinth			ir08	rsc	cr08	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX08		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 9		Quest: Dimensional Labyrinth			ir09	rsc	cr09	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX09		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 10		Quest: Dimensional Labyrinth			ir10	rsc	cr10	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX10		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 11		Quest: Dimensional Labyrinth			ir11	rsc	cr11	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX11		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 12		Quest: Dimensional Labyrinth			ir12	rsc	cr12	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX12		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 13		Quest: Dimensional Labyrinth			ir13	rsc	cr13	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX13		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 14		Quest: Dimensional Labyrinth			ir14	rsc	cr14	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX14		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Infostone 15		Quest: Dimensional Labyrinth			ir15	rsc	cr15	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			0	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX15		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 1		Quest: Dimensional Labyrinth			cr01	rsc	cr01	thng		1	100	0	115	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						224					1	crX01		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 2		Quest: Dimensional Labyrinth			cr02	rsc	cr02	thng		1	100	0	115	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						225					1	crX02		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 3		Quest: Dimensional Labyrinth			cr03	rsc	cr03	thng		1	100	0	117	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						226					1	crX03		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 4		Quest: Dimensional Labyrinth			cr04	rsc	cr04	thng		1	100	0	117	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						227					1	crX04		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 5		Quest: Dimensional Labyrinth			cr05	rsc	cr05	thng		1	100	0	119	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneG			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						228					1	crX05		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 6		Quest: Dimensional Labyrinth			cr06	rsc	cr06	thng		1	100	0	120	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						229					1	crX06		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 7		Quest: Dimensional Labyrinth			cr07	rsc	cr07	thng		1	100	0	121	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						230					1	crX07		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 8		Quest: Dimensional Labyrinth			cr08	rsc	cr08	thng		1	100	0	122	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						231					1	crX08		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 9		Quest: Dimensional Labyrinth			cr09	rsc	cr09	thng		1	100	0	123	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						232					1	crX09		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 10		Quest: Dimensional Labyrinth			cr10	rsc	cr10	thng		1	100	0	124	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneY			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						233					1	crX10		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 11		Quest: Dimensional Labyrinth			cr11	rsc	cr11	thng		1	100	0	125	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						234					1	crX11		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 12		Quest: Dimensional Labyrinth			cr12	rsc	cr12	thng		1	100	0	126	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						235					1	crX12		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 13		Quest: Dimensional Labyrinth			cr13	rsc	cr13	thng		1	100	0	127	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						236					1	crX13		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 14		Quest: Dimensional Labyrinth			cr14	rsc	cr14	thng		1	100	0	128	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						237					1	crX14		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Charged Riftstone 15		Quest: Dimensional Labyrinth			cr15	rsc	cr15	thng		1	100	0	129	1	1			0	1				16	1	1	0	0	0	flprun	ChargedRunestoneR			0	xxx			1	0	item_rune	10	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	16						238					1	crX15		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
DimensionalKey		Quest: Dimensional Labyrinth			eby	rda	eby	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpkey	DimensionalKey			0	xxx			0	0	item_key	14	item_key	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
DreamFragment1		Quest: Dimensional Labyrinth	Corrupted Amazon		ir91	rsc	ir91	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpgsr	DreamFragment			0	xxx			0	0	item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX91		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
DreamFragment2		Quest: Dimensional Labyrinth	Corrupted Barbarian		ir92	rsc	ir92	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpgsr	DreamFragment			0	xxx			0	0	item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX92		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
DreamFragment3		Quest: Dimensional Labyrinth	Corrupted Necromancer		ir93	rsc	ir93	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpgsr	DreamFragment			0	xxx			0	0	item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX93		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
DreamFragment4		Quest: Dimensional Labyrinth	Gharbad		ir94	rsc	ir94	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpgsr	DreamFragment			0	xxx			0	0	item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1												1	irX94		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
