#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	type	sockettype	class
56+	\orange;Mystic Orb	\blue;+2 Required Level\n1% Chance to cast level 4 Spike Nova on Attack\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
ey8	\red;Elixir of Vitality	+40% Vitality for 60 seconds	1	1	2		0	0	0									invxyz		hpot		-1
kZ8	\gold;Sunless Crystal Bird	\red;your Six Angel Bag\n\red;Cube this item with	1	2	2		0	0	0									bird4		thng		-1
r41	\purple;Kra Rune		1	1	2		94	0	0									r-a-12		rune		-1
voi3	\purple;Scroll of Envy		1	1	2		0	0	0									invrsc		thng		-1
T0+	\orange;Cryptic Shrine (10 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
abu	Do Not Use Ethereal Items Idiot		1	1	2		0	0	0									invvip		thng		-1
x4x	Sunstone of the Gods		1	1	2		0	0	0									invgmv		grtz		-1
r30	\purple;Ber Rune		1	1	2		63	0	0									invrBer		rune		-1
r98	\grey;The Ultimate Power\n\red;Kabraxis' Stone		1	1	2		120	0	0									ultra-rune		xrun		-1
49-	\red;Pearl of Wisdom	\dgrey;Destruction difficulty.\nand uniques only drop in\nhardest to find. Sacred sets\nThese powerful items are among the\n\n-- Sacred Uniques and Sets --	1	1	2		0	0	0									ShinieWhite		thng		-1
obb	Amulet		1	1	2		0	0	0									invamu		amul		-1
a60	The Butcher's Tooth		1	1	2		0	0	0									invfang		grtz		-1
ey3	\red;Elixir of Greed	+150% Magic Find for 60 seconds	1	1	2		0	0	0									invpoy		hpot		-1
0g6	\red;Elixir of Greater Vitality	PotPoisReloadedDesc	1	1	2		0	0	0									invxyz		hpot		-1
||l	\grey;Cube Reagent\n\orange;Book of the Wise		2	2	2		0	0	0									superbooffk		thng		-1
E7+	\orange;Weird Shrine (3 Charges)		1	2	2		0	0	0									@Weird		prsh		-1
&77	\orange;Mystic Orb\nNagapearl	\blue;+10 Required Level\n10% Better Chance of Getting Magic Items\n40% Extra Gold from Monsters\nStun Attack\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa,asa#		-1
bad	Amulet		1	1	2		0	0	0									invamu		amul		-1
||#	\gold;Book of Ultimative		2	2	2		0	0	0									bookxcharmx		thng		-1
&46	\orange;Mystic Orb	\blue;+2 Required Level\nAll Resists +2%\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
Q0+	\orange;Hidden Shrine (10 Charges)		1	2	2		0	0	0									@Hidden		prsh,sh10		-1
C1+	\orange;Quiet Shrine (9 Charges)		1	2	2		0	0	0									@Quiet		prsh		-1
A0+	\orange;Creepy Shrine (10 Charges)		1	2	2		0	0	0									@Creepy		prsh,sh10		-1
6oµ	Cube Reagent\n\orange;Oil of Luck		1	1	2		0	0	0									oil_luck		thng		-1
nef	Amulet		1	1	2		0	0	0									invamu		amul		-1
11^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
T7+	\orange;Cryptic Shrine (3 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
N5+	\orange;Magical Shrine (5 Charges)		1	2	2		0	0	0									@Magical		prsh		-1
ne4	Amulet		1	1	2		0	0	0									invamu		amul		-1
D1+	\orange;Eerie Shrine (9 Charges)		1	2	2		0	0	0									@Eerie		prsh		-1
µ03	\orange;Judgement Day Trophy	Cube with the Crystalline Flame Medallion...	1	1	2		0	0	0									kJday		thng		-1
I2+	\orange;Ornate Shrine (8 Charges)		1	2	2		0	0	0									@Ornate		prsh		-1
r39	\purple;Nas Rune		1	1	2		87	0	0									r-a-10		rune		-1
ba2	Amulet		1	1	2		0	0	0									invamu		amul		-1
I5+	\orange;Ornate Shrine (5 Charges)		1	2	2		0	0	0									@Ornate		prsh		-1
tbk	Tome of Town Portal		1	2	2	1	0	0	0									invbbk		book		-1
16^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
ne7	Amulet		1	1	2		0	0	0									invamu		amul		-1
\\7	Tome of Possession	You shall not use this book for other purposes.\nTake him to Primus' Messenger, the only one able to kill him.\nUse this book to charm Arihan, High-Priest of the Triune.	2	2	2		0	0	0									invbbb		grtz		-1
57+	\orange;Mystic Orb	\blue;+2 Required Level\n1% Chance to cast level 3 Miasma on Attack\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
yo3	\purple;Rainbow Stone		1	1	2		12	0	0									og3		gemx,gem2		-1
!@2	\dgreen;Evil Eye of the Landmass		1	1	2		0	0	0									evileye		thng		-1
zkf	\dgreen;Greater Signet of Experience	Right-click: Experience:	1	1	2		0	0	0									sigil6B		poti		-1
C0+	\orange;Quiet Shrine (10 Charges)		1	2	2		0	0	0									@Quiet		prsh,sh10		-1
pa1	Amulet		1	1	2		0	0	0									invamu		amul		-1
S2+	\orange;Religious Shrine (8 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
cm1	\orange;Cycle		1	1	2		0	0	0									invch1		scha		-1
11-	\red;Pearl of Wisdom	\dgrey;(See documentation for details)\nReward: time-restricted unlimited cubing\n- Cracking Dragon Eggs and killing contents\nRequires:\n\n-- Dragon Challenge --	1	1	2		0	0	0									ShinieBlue		thng		-1
L3+	\orange;Mysterious Shrine (7 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
Q3+	\orange;Hidden Shrine (7 Charges)		1	2	2		0	0	0									@Hidden		prsh		-1
bkd	Key to the Cairn Stones		2	2	2		0	0	0									invscb	5	ques		-1
&33	\orange;Mystic Orb	\blue;+2 Required Level\n2% Mana Stolen per Hit\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
|\\	The Ancient Repositories		1	1	2		0	0	0									ancientrepositoriesz		grtz		-1
&10	\orange;Mystic Orb	\blue;+2 Required Level\nDamage Reduced by 2\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
r05	\purple;Eth Rune		1	1	2		15	0	0									invrEth		rune		-1
21^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
a58	Scroll of Kings		1	1	2		0	0	0									invscb2		grtz		-1
2x5	\dgreen;Alpha Brain		1	1	2		0	0	0									invbrnz		thng		-1
paf	Amulet		1	1	2		0	0	0									invamu		amul		-1
R1+	\orange;Stone Shrine (9 Charges)		1	2	2		0	0	0									@Stone		prsh		-1
J3+	\orange;Sacred Shrine (7 Charges)		1	2	2		0	0	0									@Sacred		prsh		-1
2oµ	Cube Reagent\n\orange;Oil of Disjunction		1	1	2		0	0	0									oil_disjunction		thng		-1
&01	\orange;Mystic Orb	\blue;+2 Required Level\n+2 to Strength\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
cm2	\orange;Cycle		1	2	2		0	0	0									invch2		mcha		-1
&a1	\orange;Mystic Orb	\blue;+2 Required Level\n+1% to Buff/Debuff/Cold Skill Duration\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa		-1
50-	\red;Pearl of Wisdom	\dgrey;but are harder to find and wear.\nHigher tier items have better statistics,\nthe item name.\nThe tier number is displayed next to\nWeapons and armor have 6 tiers.\n\n-- Item Tiers --	1	1	2		0	0	0									ShinieWhite		thng		-1
7wb	Amulet		1	1	2		0	0	0									invamu		amul		-1
amb	Amulet		1	1	2		0	0	0									invamu		amul		-1
C4+	\orange;Quiet Shrine (6 Charges)		1	2	2		0	0	0									@Quiet		prsh		-1
6xµ	Cube Reagent\n\orange;Oil of More Luck		1	1	2		0	0	0									oil_lucker		thng		-1
0g4	\red;Elixir of Greater Dexterity	PotColdReloadedDex	1	1	2		0	0	0									invxyz		hpot		-1
M7+	\orange;Spiritual Shrine (3 Charges)		1	2	2		0	0	0									@Spiritual		prsh		-1
L4+	\orange;Mysterious Shrine (6 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
&73	\orange;Mystic Orb\nZayl's Soul Orb	\blue;+10 Required Level\nHalf Freeze Duration\n+25 to Mana\n1% Reanimate As: Flying Scimitar\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa,asa#		-1
&08	\orange;Mystic Orb	\blue;+2 Required Level\n+1% to Poison Spell Damage\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
B7+	\orange;Abandoned Shrine (3 Charges)		1	2	2		0	0	0									@Abandoned		prsh		-1
P2+	\orange;Divine Shrine (8 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
09+	\orange;Mystic Orb	\blue;+2 Required Level\n+1% to Physical/Magic Spell Damage\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
9cs	Amulet		1	1	2		0	0	0									invamu		amul		-1
P3+	\orange;Divine Shrine (7 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
&79	\orange;Mystic Orb\nAuriel's Focus	\blue;+10 Required Level\nPoison Length Reduced by 2%\n+10 to Energy\n+25% Enhanced Defense\n2% Bonus to Energy Factor\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa,asa#		-1
sol	Soul		1	1	2		0	0	0									invsple		body		-1
hp2	Light Healing Potion	Regenerates 100% Life in 9 seconds	1	1	2		0	0	0									invhp2		hpot		-1
r58	\grey;Secret Rune\n\purple;Earth Rune		1	1	2		100	0	0									phys-rune		xrun		-1
H3+	\orange;Fascinating Shrine (7 Charges)		1	2	2		0	0	0									@Fascinating		prsh		-1
neg	Amulet		1	1	2		0	0	0									invamu		amul		-1
43-	\red;Pearl of Wisdom	\dgrey;See if you can survive!\nmonsters, revealed by their green name.\nThese hidden dungeons house dangerous\n\n-- Heroic Levels --	1	1	2		0	0	0									ShinieWhite		thng		-1
zkr	\dgreen;Greater Signet of Experience	Right-click: Experience:	1	1	2		0	0	0									sigil6B		poti		-1
pac	Amulet		1	1	2		0	0	0									invamu		amul		-1
yo1	\purple;Chipped Rainbow Stone		1	1	2		1	0	0									og1		gemx,gem0		-1
E9+	\orange;Weird Shrine (1 Charge)		1	2	2		0	0	0									@Weird		prsh		-1
9$a	\purple;Chipped Bloodstone		1	1	2		1	0	0									invgsca		gemp,gem0		-1
g34	The Golden Bird		1	2	2		0	0	0									invgbi	19	ques		-1
&54	\orange;Mystic Orb	\blue;+2 Required Level\n1% Reanimate As: Fallen One\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
&20	\orange;Mystic Orb	\blue;+2 Required Level\n1% Chance to cast level 3 Thunder Hammer when you Kill an Enemy\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa		-1
44+	\orange;Mystic Orb	\blue;+2 Required Level\n-1% to Enemy Poison Resistance\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
&30	\orange;Mystic Orb	\blue;+2 Required Level\n1% Uninterruptable Attack\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
zkw	\dgreen;Signet of Gold	Right-click: Gold in Bank:	1	1	2		0	0	0									sigil3B		poti		-1
&49	\orange;Mystic Orb	\blue;+2 Required Level\n10% Damage Reflected\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
44-	\red;Pearl of Wisdom	\dgrey;use skills that penetrate resistances.\nthe aura, kill their underlings or\nprotected by a shield aura. To remove\nSome powerful demon leaders may be\n\n-- Shield Auras --	1	1	2		0	0	0									ShinieWhite		thng		-1
dr1	Amulet		1	1	2		0	0	0									invamu		amul		-1
qmu	Amulet (Sacred)		1	1	2		75	0	0									invamu		qamu		-1
38+	\orange;Mystic Orb	\blue;+2 Required Level\nAdds Stun Attack: 0.2 seconds\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
P8+	\orange;Divine Shrine (2 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
x#x	\gold;Sunstone of the Elements	\orange;Cube this Charm with your Upgraded Sunstones!	1	1	2		0	0	0									newsunstones		grtz		-1
&50	\orange;Mystic Orb	\blue;+2 Required Level\n3% Faster Block Rate\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
99-	\red;Pearl of Wisdom	\dgrey;Would you like help?\nIt looks like you are playing Median.\nHi!\n\n-- Cluey the Paperclip --	1	1	2		0	0	0									ShinieWhite		thng		-1
!@7	\dgreen;Dogma of Pain		1	1	2		0	0	0									zSuffering		thng		-1
##.	\gold;Uldyssian's Sword		1	3	2		0	0	0									superwhalahoo		grtz		-1
b@b	\red;Goodberry	A magical fruit of the Glor-An-Fhaidha...	1	1	2		0	0	0									cherries		hpot		-1
S7+	\orange;Religious Shrine (3 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
19^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
M0+	\orange;Spiritual Shrine (10 Charges)		1	2	2		0	0	0									@Spiritual		prsh,sh10		-1
S9+	\orange;Religious Shrine (1 Charge)		1	2	2		0	0	0									jbscross		prsh		-1
7$d	\purple;Flawless Turquoise		1	1	2		15	0	0									invgstd		gemo,gem3		-1
&69	\orange;Mystic Orb\nRelic of Yaerius	\blue;+10 Required Level\n+5 to Life after Each Kill\nRegenerate Life +10\n+10 to Maximum Damage\n+15% Damage to Undead\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa,asa#		-1
a57	Visions of Akarat		1	1	2		0	0	0									invsbk2		grtz		-1
oba	Amulet		1	1	2		0	0	0									invamu		amul		-1
r04	\purple;Nef Rune		1	1	2		13	0	0									invrNef		rune		-1
µ98	FLYING POLAR BUFFALO ERROR	Cube with your Class Charm...\nYour Class Charm looks a bit messy!	1	1	2		0	0	0									apple		thng		-1
33+	\orange;Mystic Orb	\blue;+2 Required Level\n2% Mana Stolen per Hit\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
tal	Tail		1	1	2		0	0	0									invtail		body		-1
D4+	\orange;Eerie Shrine (6 Charges)		1	2	2		0	0	0									@Eerie		prsh		-1
!@1	\dgreen;Evil Eye of the Clawstorm		1	1	2		0	0	0									evileye		thng		-1
zke	\dgreen;Greater Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									sigilXL		poti		-1
r@r	Ring of the Five		1	1	2		0	0	0									ring08		kill		-1
ob1	Amulet		1	1	2		0	0	0									invamu		amul		-1
G8+	\orange;Tainted Shrine (2 Charges)		1	2	2		0	0	0									@Tainted		prsh		-1
sku	\purple;Skull		1	1	2		12	0	0									invsku		gemz,gem2		-1
amf	Amulet		1	1	2		0	0	0									invamu		amul		-1
Kx1	\red;Earth Stone	\orange;Cube with an unknown skull	1	1	2		0	0	0									phys-rune		thng		-1
23+	\orange;Mystic Orb	\blue;+2 Required Level\nLightning Resist +6%\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
Q5+	\orange;Hidden Shrine (5 Charges)		1	2	2		0	0	0									@Hidden		prsh		-1
&89	\orange;Mystic Orb\nWrathspirit	\blue;+10 Required Level\n+10 Life after each Kill\n+3% to Spell Damage\n1% Chance to cast level 8 Punisher when Struck\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa,asa#		-1
37+	\orange;Mystic Orb	\blue;+2 Required Level\n+10 to Maximum Damage\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
pa8	Amulet		1	1	2		0	0	0									invamu		amul		-1
skl	\purple;Flawless Skull		1	1	2		15	0	0									invskl		gemz,gem3		-1
##/	\orange;Uldyssian's Trophy	Cube with Uldyssian's Sword...	1	1	2		0	0	0									kUldyssian		thng		-1
obc	Amulet		1	1	2		0	0	0									invamu		amul		-1
flg	Flag		1	2	2		0	0	0									invflag		body		-1
30+	\orange;Mystic Orb	\blue;+2 Required Level\n1% Uninterruptable Attack\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
O6+	\orange;Enchanted Shrine (4 Charges)		1	2	2		0	0	0									@Enchanted		prsh		-1
10-	\red;Pearl of Wisdom	\dgrey;(See documentation for details)\nReward: class charm upgrade, new learnable skill\n- Level 80 or below\nRequires:\n\n-- Ennead Challenge --	1	1	2		0	0	0									ShinieBlue		thng		-1
jew	Jewel		1	1	2		0	0	0									invgswe		jewl		-1
G9+	\orange;Tainted Shrine (1 Charge)		1	2	2		0	0	0									@Tainted		prsh		-1
qey	Khalim's Eye		1	1	2		0	0	0									inveye	17	ques		-1
ba5	Amulet		1	1	2		0	0	0									invamu		amul		-1
39+	\orange;Mystic Orb	\blue;+2 Required Level\n1% Chance of Crushing Blow\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
voDX	\orange;Enchanting Crystal		1	1	2		0	0	0									newreroller		thng		-1
&24	\orange;Mystic Orb	\blue;+2 Required Level\nPoison Resist +6%\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
&16	\orange;Mystic Orb	\blue;+2 Required Level\n2% Better Chance of Getting Magic Items\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
13^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
B9+	\orange;Abandoned Shrine (1 Charge)		1	2	2		0	0	0									@Abandoned		prsh		-1
9$e	\purple;Perfect Bloodstone		1	1	2		18	0	0									invgsce		gemp,gem4		-1
luv	The Black Tower Key		1	2	2		0	0	0									invmph	20	key		-1
&56	\orange;Mystic Orb	\blue;+2 Required Level\n1% Chance to cast level 4 Spike Nova on Attack\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
dre	Amulet		1	1	2		0	0	0									invamu		amul		-1
&11	\orange;Mystic Orb	\blue;+2 Required Level\nRegenerate Mana 4%\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa		-1
bbb	Lam Esen's Tome		2	2	2		0	0	0									invbbb	16	ques		-1
C5+	\orange;Quiet Shrine (5 Charges)		1	2	2		0	0	0									@Quiet		prsh		-1
&04	\orange;Mystic Orb	\blue;+2 Required Level\n+2 to Vitality\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
7$b	\purple;Flawed Turquoise		1	1	2		5	0	0									invgstb		gemo,gem1		-1
mec	Cube Reagent\n\orange;Meditation Candle		1	1	2		0	0	0									invcndl		thng		-1
ne8	Amulet		1	1	2		0	0	0									invamu		amul		-1
26-	\red;Pearl of Wisdom	\dgrey;Location: Act 5 Abaddon\nImpossible (7/8)\nDungeon Uberquest\n\n-- Toraja --	1	1	2		0	0	0									shinieRed		thng		-1
r57	\grey;Secret Rune\n\purple;Fire Rune		1	1	2		100	0	0									fire-rune		xrun		-1
N4+	\orange;Magical Shrine (6 Charges)		1	2	2		0	0	0									@Magical		prsh		-1
*\+	\dgreen;Signet of Gold	Right-click: Gold in Bank:	1	1	2		0	0	0									sigil3B		poti		-1
µ02	\orange;Legacy of Blood Trophy	Cube with the Legacy of Blood...	1	1	2		0	0	0									kLegacy		thng		-1
2x7	\dgreen;Gamma Brain		1	1	2		0	0	0									invbrnz		thng		-1
7ar	Amulet		1	1	2		0	0	0									invamu		amul		-1
gcr	\purple;Chipped Ruby		1	1	2		1	0	0									invgsra		gemr,gem0		-1
40-	\red;Pearl of Wisdom	\dgrey;Location: Act 1 Crypt\nImpossible (7/8)\nUberlevel\n\n-- Kingdom of Shadow --	1	1	2		0	0	0									shinieGreen		thng		-1
A7+	\orange;Creepy Shrine (3 Charges)		1	2	2		0	0	0									@Creepy		prsh		-1
B8+	\orange;Abandoned Shrine (2 Charges)		1	2	2		0	0	0									@Abandoned		prsh		-1
&67	\orange;Mystic Orb\nMonsterball	\blue;+10 Required Level\n+1 to Summon Shock Beast\n+2% Bonus to Summoned Minion Resistances\n+5% Bonus to Summoned Minion Life\n+5% Bonus to Summoned Minion Damage\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa,asa#		-1
zkb	\dgreen;Signet of Experience	Right-click: Experience:	1	1	2		0	0	0									sigil5B		poti		-1
J1+	\orange;Sacred Shrine (9 Charges)		1	2	2		0	0	0									@Sacred		prsh		-1
5$d	\purple;Flawless Amber		1	1	2		15	0	0									invgsad		geml,gem3		-1
amd	Amulet		1	1	2		0	0	0									invamu		amul		-1
a56	Azmodan's Heart		1	1	2		0	0	0									invhrt		grtz		-1
45+	\orange;Mystic Orb	\blue;+2 Required Level\n+25 Crafting Points\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa		-1
quy	Cube Reagent (4/4)\n\orange;Dazzling Arcane Crystal		1	1	2		0	0	0									orb_weap		thng		-1
12-	\red;Pearl of Wisdom	\dgrey;(See documentation for details)\nrewards on Destruction difficulty!\nKill the four bosses in heroic levels for powerful\n\n-- Heroic Bosses --	1	1	2		0	0	0									ShinieBlue		thng		-1
N1+	\orange;Magical Shrine (9 Charges)		1	2	2		0	0	0									@Magical		prsh		-1
ba1	Amulet		1	1	2		0	0	0									invamu		amul		-1
r13	\purple;Shael Rune		1	1	2		29	0	0									invrShae		rune		-1
nee	Amulet		1	1	2		0	0	0									invamu		amul		-1
9$d	\purple;Flawless Bloodstone		1	1	2		15	0	0									invgscd		gemp,gem3		-1
C2+	\orange;Quiet Shrine (8 Charges)		1	2	2		0	0	0									@Quiet		prsh		-1
26+	\orange;Mystic Orb	\blue;+2 Required Level\n+15% Enhanced Defense\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
x02	Shadow Vortex		1	1	2		0	0	0									invgmy		arab		6
&07	\orange;Mystic Orb	\blue;+2 Required Level\n+1% to Lightning Spell Damage\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
ama	Amulet		1	1	2		0	0	0									invamu		amul		-1
&14	\orange;Mystic Orb	\blue;+2 Required Level\n+1% Bonus to Summoned Minion Resistances\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
rvl	Full Rejuvenation Potion	The Big One!	1	1	2		0	0	0									invvpl		rpot		-1
J7+	\orange;Sacred Shrine (3 Charges)		1	2	2		0	0	0									@Sacred		prsh		-1
&48	\orange;Mystic Orb	\blue;+2 Required Level\n1% Reanimate As: Skeleton\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
A9+	\orange;Creepy Shrine (1 Charge)		1	2	2		0	0	0									@Creepy		prsh		-1
15-	\red;Pearl of Wisdom	\dgrey;runes can likewise be downgraded.\nto the next higher gem or rune. Single\nTwo gems or runes upgrade in the cube\n\n-- Upgrading Runes and Gems --	1	1	2		0	0	0									shinieYellow		thng		-1
7tw	Amulet		1	1	2		0	0	0									invamu		amul		-1
5$a	\purple;Chipped Amber		1	1	2		1	0	0									invgsaa		geml,gem0		-1
µ14	\orange;Brother Laz Trophy	Cube with the Glorious Book of Median...	1	1	2		0	0	0									kLazbro		thng		-1
&90	\orange;Mystic Orb\nCrystal of Tears	\blue;+10 Required Level\n-20 to Life\nAdds 5-15 Damage\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa,asa#		-1
0sc	Scroll of Knowledge		1	1	2		0	0	0									invrsc		scro		-1
21+	\orange;Mystic Orb	\blue;+2 Required Level\nFire Resist +6%\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
&94	\orange;Mystic Orb\nExplorer's Globe	\blue;+10 Required Level\n(-1 to 2)% Bonus to Energy\n(-1 to 2)% Bonus to Vitality\n(-1 to 2)% Bonus to Dexterity\n(-1 to 2)% Bonus to Strength\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa,asa#		-1
